year,tsub,sigma2
1678.0,1.7905299807399917,2.8933641593198534
1679.0,1.790633629039125,2.8981168778623143
1680.0,1.7909793358017376,2.9030815253385787
1681.0,1.7913164538372524,2.9080520301906936
1682.0,1.7916505007796568,2.912885407465668
1683.0,1.7918175338066122,2.9177721178356566
1684.0,1.7918928605738005,2.9231096693078555
1685.0,1.7919146682187392,2.9288905095279616
1686.0,1.7916810690144724,2.9347155540163476
1687.0,1.7911518221351772,2.940309924204762
1688.0,1.7905468777387923,2.945525210106251
1689.0,1.7899459768770167,2.9506027341112975
1690.0,1.7896226137265874,2.9556270797946063
1691.0,1.789652355932693,2.9606556465614124
1692.0,1.7900632441522402,2.9657173227668787
1693.0,1.79074423687956,2.9709486264571723
1694.0,1.7915608273869421,2.976091385859684
1695.0,1.7923269795909027,2.980678608758602
1696.0,1.7930375076756566,2.9847163145787925
1697.0,1.7936569696191036,2.9882213436085863
1698.0,1.7941244818375475,2.9913046239190737
1699.0,1.7943490844215324,2.994167747424807
1700.0,1.7942334794662287,2.9967166789032036
1701.0,1.793823805983222,2.998907549745037
1702.0,1.7933779282037539,3.000749449671217
1703.0,1.7929117576560047,3.002426403267184
1704.0,1.7922403998771421,3.0037845089913837
1705.0,1.7910977939042683,3.005000859367835
1706.0,1.7893992088782122,3.006031422595208
1707.0,1.7872461554201862,3.0072125521059014
1708.0,1.7848666795744106,3.0086106776693984
1709.0,1.781854490697799,3.009107369812512
1710.0,1.7783475680140644,3.009173180839251
1711.0,1.7741950806191222,3.0093604167523322
1712.0,1.7698644846243252,3.009768911396233
1713.0,1.7653851791167106,3.0099496365360343
1714.0,1.7606875078635542,3.009572930922535
1715.0,1.7559000930944384,3.008653598533352
1716.0,1.751032471780546,3.0073752716888027
1717.0,1.7463075455370582,3.005754052592551
1718.0,1.7417441253483235,3.003900210269255
1719.0,1.7371998109390323,3.0020107274822467
1720.0,1.7326369869930982,2.999702605956075
1721.0,1.728038801522505,2.997239922712549
1722.0,1.7233066157094057,2.9949409988588833
1723.0,1.71849723625605,2.9926368558435303
1724.0,1.7137370068448514,2.9902529118740913
1725.0,1.709333675243378,2.9882405925908575
1726.0,1.705306439219838,2.98721821294305
1727.0,1.7017241719081015,2.98727881884108
1728.0,1.6982310578237767,2.9875655462796797
1729.0,1.6945926386637673,2.9877285232767004
1730.0,1.690558348448526,2.9875089903086205
1731.0,1.685920216768793,2.986858254367217
1732.0,1.6808778266029565,2.9861543092567246
1733.0,1.6755861648622634,2.985784318805511
1734.0,1.6702598111755835,2.9858980814500495
1735.0,1.6651780397030578,2.9864558778121966
1736.0,1.6604134524419072,2.9870719847009757
1737.0,1.656191814308265,2.9878897294327382
1738.0,1.6525021695678312,2.9890582074897862
1739.0,1.6490731225910835,2.990731756922845
1740.0,1.6461440265468634,2.9936567560794667
1741.0,1.6435048309147464,2.9971063352116114
1742.0,1.6409854377194688,3.000499077651752
1743.0,1.6379989007620979,3.0034760822741
1744.0,1.6345880876714332,3.006600181078667
1745.0,1.630943062787074,3.010140033133118
1746.0,1.6271704128874762,3.0140872622642525
1747.0,1.6234177446385019,3.0182512520209133
1748.0,1.6195542388016997,3.0225873757112165
1749.0,1.6155635404649313,3.027304835696468
1750.0,1.43283121475359,2.948195820497954
1751.0,1.4218205515339457,2.956058890318475
1752.0,1.4112576369757885,2.9643739094069828
1753.0,1.4058968819859288,2.9740324254553676
1754.0,1.3991591445626144,2.9818096612438336
1755.0,1.3889339198344763,2.9865558662159906
1756.0,1.378362265052659,2.990453738177561
1757.0,1.3757547972887363,2.996614353052288
1758.0,1.3752111278344208,3.0023194879400474
1759.0,1.3749231267231041,3.0086773731041667
1760.0,1.372877321775009,3.016231527914574
1761.0,1.3731257465385278,3.0232749634982032
1762.0,1.3753068434524789,3.030864443295624
1763.0,1.3795326549981275,3.0378677742948126
1764.0,1.3846539333289323,3.0436005914299327
1765.0,1.3889891058264103,3.047923266745132
1766.0,1.389057251859045,3.0529753933589268
1767.0,1.3887062349118213,3.057265126156708
1768.0,1.3877430972006586,3.060957966352852
1769.0,1.3860337847254598,3.064446892300723
1770.0,1.4039435718175368,3.0623540120336665
1771.0,1.403256964894787,3.066365654492265
1772.0,1.398794379573061,3.067731177752991
1773.0,1.3971100074133656,3.0691829653606817
1774.0,1.3951606687278912,3.070600228543872
1775.0,1.3932286887773988,3.071785225066999
1776.0,1.3924429718412545,3.0723001966575025
1777.0,1.3919756674497785,3.0729525429795252
1778.0,1.3903303972372587,3.0727968428460017
1779.0,1.386990460231035,3.072720183515108
1780.0,1.3827574575567971,3.0734310696225107
1781.0,1.3783698774593427,3.07456262935605
1782.0,1.3742532046009757,3.07585094596332
1783.0,1.3709170330660532,3.076665156024648
1784.0,1.3687703404190532,3.077917136791888
1785.0,1.3679999679082573,3.0799233705676916
1786.0,1.366736603564376,3.082106234347706
1787.0,1.3661468494607727,3.086239126565939
1788.0,1.3654158912020349,3.089627054075631
1789.0,1.3636180126636699,3.0911852006710165
1790.0,1.3599143320150846,3.089727075715928
1791.0,1.355109714805729,3.0892430943086953
1792.0,1.351059715056753,3.0909363398926066
1793.0,1.3468801854053638,3.091618013516502
1794.0,1.3420839173035275,3.0908013516415584
1795.0,1.3372777767985564,3.09149000351581
1796.0,1.3329906085358996,3.0954025471071023
1797.0,1.3284543913258404,3.101205003575603
1798.0,1.3213133567647795,3.106390952913998
1799.0,1.3103454907506757,3.1085202358823696
1800.0,1.3035241933331891,3.134599378852693
1801.0,1.38936987464912,3.1431234297459856
1802.0,1.3799801493124246,3.1470028620831902
1803.0,1.3702591890479887,3.1514111278674606
1804.0,1.3599957748710667,3.1561409979257573
1805.0,1.3495669798184582,3.161381410842392
1806.0,1.3389524749833854,3.1666789813435603
1807.0,1.3278142967185365,3.171965589819271
1808.0,1.3155296857225376,3.1769452305594093
1809.0,1.3027998671293655,3.1822883483288384
1810.0,1.2893920563231662,3.1872140280941745
1811.0,1.2755776484169785,3.192312357715718
1812.0,1.2614196442008994,3.1972963113067157
1813.0,1.2459390354553825,3.2010514052738244
1814.0,1.2280889726835738,3.204779584572628
1815.0,1.208744358903901,3.2084338944038935
1816.0,1.1879741487035742,3.2115333790787446
1817.0,1.1662068243557195,3.215348368400113
1818.0,1.1432878095448686,3.219623991964831
1819.0,1.1198137764232037,3.2239810881129163
1820.0,1.0961954380226961,3.2275311998590053
1821.0,1.072691264979386,3.2322216411578095
1822.0,1.0497673550806388,3.2375419435204984
1823.0,1.0274491010675577,3.2427506771711947
1824.0,1.0055020237273813,3.247163248147927
1825.0,0.9826828591348646,3.251099880642645
1826.0,0.9598493841598694,3.2543859148467837
1827.0,0.9375373008918817,3.2565821178287844
1828.0,0.9158212657639386,3.258625084855844
1829.0,0.8946012618835704,3.260840051873324
1830.0,0.8747342932621053,3.2631872783171687
1831.0,0.8558142905442795,3.265073027117526
1832.0,0.8374806495720493,3.266204906621637
1833.0,0.8192407924794355,3.2658149444500846
1834.0,0.8012746605458787,3.2644130044938193
1835.0,0.7841416085437296,3.26218005604056
1836.0,0.76758982757606,3.259152962545708
1837.0,0.7523878907943247,3.255736574749994
1838.0,0.7391224721119503,3.252206117193866
1839.0,0.727793294478992,3.2487190589307833
1840.0,0.7172989460936856,3.244393387086744
1841.0,0.7083061833002888,3.2402696150890624
1842.0,0.6998187136710217,3.235536763045039
1843.0,0.6917074085828846,3.2297670219398347
1844.0,0.6849284942065152,3.224399458365557
1845.0,0.6787949725462211,3.2176764344404387
1846.0,0.6727115727828292,3.210300583250723
1847.0,0.6672553565344085,3.203519314627969
1848.0,0.6619760642335059,3.1960286689372395
1849.0,0.6566600119456287,3.1882873519192203
1850.0,0.6515824216972723,3.1803887582300057
1851.0,0.6476436927482682,3.173402347864679
1852.0,0.643875217900653,3.1659159222008935
1853.0,0.6395992919968271,3.1578891474356086
1854.0,0.6352565965375344,3.1499795257146532
1855.0,0.630629646549944,3.143252448801205
1856.0,0.6259554843166083,3.137016348327792
1857.0,0.6209477705211253,3.131647173391065
1858.0,0.6153570439975689,3.1269480882495806
1859.0,0.6101861008648326,3.122414441005421
1860.0,0.605371479335757,3.118233540688878
1861.0,0.5988124645569923,3.1135727766076693
1862.0,0.5914173060086839,3.1095792632591324
1863.0,0.5828660193146892,3.1058656564605913
1864.0,0.5737758876288067,3.1020930108326006
1865.0,0.563918483737834,3.09943180630452
1866.0,0.5528464709136274,3.0968245624540227
1867.0,0.5415297392376116,3.0951091597932603
1868.0,0.5286701664702632,3.0937688084519603
1869.0,0.5138564033009623,3.092429206231912
1870.0,0.49841659153709134,3.091432720803338
1871.0,0.4822474254072007,3.0909498813321057
1872.0,0.4653463579066687,3.0899165019094763
1873.0,0.4477804178748694,3.089326845698126
1874.0,0.4292307898420827,3.0895686347009863
1875.0,0.40961947540375165,3.0893980484502594
1876.0,0.3907912776634335,3.0906873459230115
1877.0,0.37208447824827007,3.0925894968912306
1878.0,0.3512038301780403,3.0929253580868514
1879.0,0.3296715172396584,3.0935787623633213
1880.0,0.30924861674027115,3.0950174869525546
1881.0,0.2888696463374532,3.0969586675298935
1882.0,0.2672776030079323,3.099189898189775
1883.0,0.2444455359135364,3.101295168965545
1884.0,0.219673536269141,3.102243667716903
1885.0,0.19420320699174964,3.103465978943743
1886.0,0.16945088565982713,3.104972168963471
1887.0,0.14526296408026543,3.1068961173525564
1888.0,0.12122925554431835,3.1086035728423558
1889.0,0.0970605229435828,3.109679501412229
1890.0,0.07272640364186264,3.110609659016934
1891.0,0.04825399095824988,3.1108490051635727
1892.0,0.025263289843609205,3.1115679828320206
1893.0,0.0027930134269073537,3.1123575877003504
1894.0,-0.019066929865469262,3.11350611799967
1895.0,-0.041326221039705346,3.1149869686056313
1896.0,-0.06330276265879319,3.1154221557285076
1897.0,-0.08412200340085943,3.11624707817131
1898.0,-0.10476352053691768,3.1159275088058282
1899.0,-0.12463335095973008,3.1152116929425064
1900.0,-0.14347555959915248,3.1142060649275938
1901.0,-0.1622379104541082,3.112968470885731
1902.0,-0.17990131021049288,3.1124028466893066
1903.0,-0.19643144928741335,3.1125990266227155
1904.0,-0.2114726548919279,3.1126232112067176
1905.0,-0.22463346652320404,3.112052357177555
1906.0,-0.23589156843672204,3.1115884669705993
1907.0,-0.24648829900844418,3.10984856000801
1908.0,-0.2563047096562939,3.107309912982837
1909.0,-0.2633105983108213,3.106302057796737
1910.0,-0.2687029412169468,3.104486170731901
1911.0,-0.274083613697285,3.1014403315025096
1912.0,-0.278755147419716,3.097463996693097
1913.0,-0.28225681357803606,3.0922078379754763
1914.0,-0.2840225852352395,3.086230908590698
1915.0,-0.2828514862152534,3.08070115080298
1916.0,-0.28089349883269654,3.0749154060652897
1917.0,-0.27967716276500604,3.068604363290035
1918.0,-0.2785642711044854,3.06204509678543
1919.0,-0.27786621289287616,3.0556645293319806
1920.0,-0.2781245623609087,3.0496223232313024
1921.0,-0.28041887005321003,3.043638063504071
1922.0,-0.2846560840118304,3.0378165110408384
1923.0,-0.2912084594529325,3.032016408720221
1924.0,-0.299875555973561,3.0261700019152418
1925.0,-0.30945504602360924,3.0199901705551886
1926.0,-0.31972786863693164,3.0137390969962587
1927.0,-0.33081906390607146,3.0078629517970765
1928.0,-0.34309325819653286,3.002493337136307
1929.0,-0.35704646800968376,2.9978178289698847
1930.0,-0.37225768050951974,2.9934339149121305
1931.0,-0.3885873864972081,2.990418292730379
1932.0,-0.4062225312239944,2.987114635537577
1933.0,-0.42539160176704344,2.983255361096423
1934.0,-0.4463702275743993,2.9784030516291633
1935.0,-0.4685903049061679,2.9733631415612853
1936.0,-0.4920867402977791,2.9685887947822667
1937.0,-0.5168000913296122,2.9642218778851825
1938.0,-0.542404376500183,2.960100474279468
1939.0,-0.5691087251647486,2.956754583244086
1940.0,-0.5958177966700421,2.953283049191611
1941.0,-0.6225064768817906,2.949793623184146
1942.0,-0.6502236594641058,2.9466942466478314
1943.0,-0.678788469704145,2.9432973329528753
1944.0,-0.7079584936107794,2.940318962857931
1945.0,-0.7380185292992836,2.93728281405044
1946.0,-0.7695603426428561,2.934420895727976
1947.0,-0.8012282096294963,2.9315655766335142
1948.0,-0.8318480058609701,2.928169558074735
1949.0,-0.8616425667234153,2.924402785010486
1950.0,-0.8908726626402317,2.9202473296810685
1951.0,-0.918980260216433,2.9162462514301155
1952.0,-0.945811925302656,2.912339221417824
1953.0,-0.9715520466692018,2.9085801846420076
1954.0,-0.9965900344819614,2.9044122619557644
1955.0,-1.0211117822032139,2.900310145825447
1956.0,-1.0449688535709056,2.8967890237167175
1957.0,-1.0675971936320972,2.893498543271497
1958.0,-1.0890024610039788,2.8904447684211174
1959.0,-1.1104815389384937,2.887227316986121
1960.0,-1.1312284425361858,2.8840607894679473
1961.0,-1.1515606027849135,2.881408016489029
1962.0,-1.1715028883548617,2.879056875757787
1963.0,-1.1903538008895032,2.877153158949173
1964.0,-1.2086790231795532,2.8755863480527566
1965.0,-1.2265815866949186,2.8757623924491744
1966.0,-1.2443562080373805,2.8768195146090476
1967.0,-1.2617125631915094,2.8781983544308445
1968.0,-1.2791165484386975,2.8803753620433663
1969.0,-1.296952104043686,2.8831014637467023
1970.0,-1.3149275431091243,2.8854688458201636
1971.0,-1.5196153574828046,2.937111927637538
1972.0,-1.5465973839987752,2.9409732742047705
1973.0,-1.5728613488147043,2.9451341223625476
1974.0,-1.5981101212584998,2.949555924678964
1975.0,-1.6225974012183157,2.953792086550326
1976.0,-1.6459899999599124,2.9578586651026813
1977.0,-1.668113118323216,2.9613629506354973
1978.0,-1.6901863486223716,2.9626147804069003
1979.0,-1.7132083654995527,2.9618024406963923
1980.0,-1.7373939120050257,2.9587410699493466
1981.0,-1.7620651412720605,2.9530151216884275
1982.0,-1.7869153443444925,2.9455140260254984
1983.0,-1.8118025911583615,2.937214127090388
1984.0,-1.8349757374553843,2.9268487797712996
1985.0,-1.8577395364365485,2.916244452275636
1986.0,-1.8772882053792228,2.910381494656861
1987.0,-1.9020407600764178,2.9046255635799163
1988.0,-1.9292885789024319,2.8983385637833443
1989.0,-1.9581138968329932,2.889758912016315
1990.0,-1.9903150660451265,2.8807141586207408
1991.0,-2.024142571013237,2.8692179850597332
1992.0,-2.058869193317277,2.8560184053498974
1993.0,-2.0901683109533744,2.840772144339961
1994.0,-2.114185078351613,2.8209705977996373
1995.0,-2.1362075016589532,2.7919992370861473
1996.0,-2.1629994304704083,2.7524091096174246
1997.0,-2.195913090031917,2.7090956427526467
1998.0,-2.223719910193568,2.676530280702177
1999.0,-2.2422700125087403,2.6669430693105483
2000.0,-2.251692553526342,2.660076963730117
